a.zip_code,a.ucr_offense_description,a.watch,a.est,_c4
75211,NARCOTICS/DRUGS,2,570,3
75211,NARCOTICS/DRUGS,1,570,1
75211,MURDER,3,570,1
75211,MOTOR VEHICLE ACCIDENT,U,570,8
75211,MOTOR VEHICLE ACCIDENT,3,570,96
75211,MOTOR VEHICLE ACCIDENT,2,570,66
75211,MOTOR VEHICLE ACCIDENT,1,570,97
75211,LOST PROPERTY,U,570,15
75211,LOST PROPERTY,3,570,8
75211,LOST PROPERTY,2,570,5
75211,LOST PROPERTY,1,570,4
75211,HOME ACCIDENT,3,570,6
75211,HOME ACCIDENT,2,570,8
75211,HOME ACCIDENT,1,570,2
75211,EMBEZZLEMENT,1,570,2
75211,THEFT,1,570,200
75211,SUDDEN DEATH,U,570,1
75211,SUDDEN DEATH,3,570,7
75211,SUDDEN DEATH,2,570,6
75211,SUDDEN DEATH,1,570,11
75211,THEFT,2,570,137
75211,THEFT,3,570,145
75211,THEFT,U,570,95
75211,TRAFFIC FATALITY,1,570,3
75211,TRAFFIC FATALITY,3,570,3
75211,ROBBERY,U,570,2
75211,WEAPONS,2,570,2
75217,FORGERY & COUNTERFEIT,1,565,1
75217,FIREARMS ACCIDENT,3,565,1
75217,FIREARMS ACCIDENT,1,565,1
75217,EMBEZZLEMENT,U,565,6
75217,EMBEZZLEMENT,3,565,1
75217,EMBEZZLEMENT,2,565,2
75217,DWI,3,565,7
75217,DWI,1,565,22
75217,DISORDERLY CONDUCT,U,565,9
75217,DISORDERLY CONDUCT,3,565,20
75217,DISORDERLY CONDUCT,2,565,10
75217,DISORDERLY CONDUCT,1,565,4
75217,CRIMINAL MISCHIEF/VANDALISM,U,565,42
75217,CRIMINAL MISCHIEF/VANDALISM,3,565,160
75217,CRIMINAL MISCHIEF/VANDALISM,2,565,86
75217,CRIMINAL MISCHIEF/VANDALISM,1,565,180
75217,CHILD (OFFENSES AGAINST),3,565,1
75217,CHILD (OFFENSES AGAINST),2,565,1
75217,CHILD (OFFENSES AGAINST),1,565,1
75217,BURGLARY,U,565,93
75217,BURGLARY,3,565,99
75217,BURGLARY,2,565,88
75217,BURGLARY,1,565,95
75217,AUTO THEFT - UUMV,U,565,21
75217,AUTO THEFT - UUMV,3,565,71
75217,AUTO THEFT - UUMV,2,565,39
75217,AUTO THEFT - UUMV,1,565,113
75217,ASSAULT,U,565,3
75217,ASSAULT,3,565,65
75217,ASSAULT,2,565,55
75217,ASSAULT,1,565,39
75217,ARSON,3,565,1
75217,ARSON,2,565,3
75217,ARSON,1,565,4
75217,ANIMAL BITE,3,565,7
75217,ANIMAL BITE,2,565,2
75217,ANIMAL BITE,1,565,1
75217,AGGRAVATED ASSAULT,U,565,2
75217,AGGRAVATED ASSAULT,3,565,25
75217,AGGRAVATED ASSAULT,2,565,10
75217,AGGRAVATED ASSAULT,1,565,25
75217,ACCIDENTAL INJURY,3,565,35
75217,ACCIDENTAL INJURY,2,565,12
75217,ACCIDENTAL INJURY,1,565,17
75217,WEAPONS,3,565,4
75217,WEAPONS,1,565,1
75217,TRAFFIC FATALITY,3,565,2
75217,TRAFFIC FATALITY,1,565,2
75217,THEFT,U,565,85
75217,THEFT,3,565,119
75217,THEFT,2,565,123
75217,THEFT,1,565,239
75217,SUDDEN DEATH,U,565,9
75217,SUDDEN DEATH,3,565,5
75217,SUDDEN DEATH,2,565,8
75217,SUDDEN DEATH,1,565,15
75217,ROBBERY,U,565,1
75217,ROBBERY,3,565,58
75217,ROBBERY,2,565,26
75217,ROBBERY,1,565,42
75217,OTHER OFFENSES,U,565,1
75217,OTHER OFFENSES,3,565,22
75217,OTHER OFFENSES,2,565,15
75217,OTHER OFFENSES,1,565,22
75217,NARCOTICS/DRUGS,3,565,11
75217,NARCOTICS/DRUGS,2,565,7
75217,NARCOTICS/DRUGS,1,565,2
75217,MURDER,3,565,2
75217,MURDER,2,565,2
75217,MURDER,1,565,3
75217,MOTOR VEHICLE ACCIDENT,U,565,8
75217,MOTOR VEHICLE ACCIDENT,3,565,125
75217,MOTOR VEHICLE ACCIDENT,2,565,80
75217,MOTOR VEHICLE ACCIDENT,1,565,112
75217,LOST PROPERTY,U,565,3
75217,LOST PROPERTY,3,565,9
75217,LOST PROPERTY,2,565,10
75217,LOST PROPERTY,1,565,6
75217,HOME ACCIDENT,3,565,16
75217,HOME ACCIDENT,2,565,9
75217,HOME ACCIDENT,1,565,15
75217,FRAUD,U,565,8
75217,FRAUD,3,565,1
75217,FRAUD,2,565,2
75217,FRAUD,1,565,3
75217,FOUND PROPERTY,U,565,18
75217,FOUND PROPERTY,3,565,128
75217,FOUND PROPERTY,2,565,106
75217,FOUND PROPERTY,1,565,124
75217,FORGERY & COUNTERFEIT,U,565,2
75217,FORGERY & COUNTERFEIT,3,565,4
75217,FORGERY & COUNTERFEIT,2,565,5
75051,OTHER OFFENSES,3,540,1
75051,OTHER OFFENSES,2,540,1
75051,HOME ACCIDENT,3,540,1
75051,FRAUD,U,540,1
75051,FOUND PROPERTY,3,540,1
75051,FIREARMS ACCIDENT,2,540,1
75051,DISORDERLY CONDUCT,3,540,1
75051,DISORDERLY CONDUCT,2,540,1
75051,CRIMINAL MISCHIEF/VANDALISM,3,540,3
75051,CRIMINAL MISCHIEF/VANDALISM,1,540,4
75051,ASSAULT,3,540,2
75051,ASSAULT,2,540,2
75051,THEFT,U,540,1
75051,THEFT,1,540,2
75051,SUDDEN DEATH,3,540,1
75251,FIREARMS ACCIDENT,2,530,1
75251,EMBEZZLEMENT,U,530,2
75251,DWI,3,530,2
75251,DISORDERLY CONDUCT,U,530,1
75251,DISORDERLY CONDUCT,2,530,1
75251,CRIMINAL MISCHIEF/VANDALISM,U,530,6
75251,CRIMINAL MISCHIEF/VANDALISM,3,530,6
75251,CRIMINAL MISCHIEF/VANDALISM,2,530,4
75251,CRIMINAL MISCHIEF/VANDALISM,1,530,8
75251,BURGLARY,U,530,3
75251,BURGLARY,3,530,5
75251,BURGLARY,2,530,1
75251,BURGLARY,1,530,6
75251,AUTO THEFT - UUMV,U,530,4
75251,AUTO THEFT - UUMV,3,530,6
75251,AUTO THEFT - UUMV,2,530,5
75251,AUTO THEFT - UUMV,1,530,9
75251,ASSAULT,3,530,3
75251,ASSAULT,2,530,2
75251,ASSAULT,1,530,3
75251,AGGRAVATED ASSAULT,1,530,1
75251,ACCIDENTAL INJURY,3,530,2
75251,ACCIDENTAL INJURY,1,530,4
75251,TRAFFIC FATALITY,3,530,1
75251,TRAFFIC FATALITY,2,530,1
75251,THEFT,U,530,12
75251,THEFT,3,530,16
75251,THEFT,2,530,10
75251,THEFT,1,530,27
75251,SUDDEN DEATH,U,530,2
75251,ROBBERY,3,530,2
75251,ROBBERY,1,530,2
75251,OTHER OFFENSES,3,530,4
75251,OTHER OFFENSES,1,530,2
75251,NARCOTICS/DRUGS,3,530,1
75251,MURDER,3,530,1
75251,MOTOR VEHICLE ACCIDENT,3,530,11
75251,MOTOR VEHICLE ACCIDENT,2,530,6
75251,MOTOR VEHICLE ACCIDENT,1,530,13
75251,LOST PROPERTY,U,530,2
75251,LOST PROPERTY,3,530,1
75251,LOST PROPERTY,2,530,1
75251,LOST PROPERTY,1,530,1
75251,HOME ACCIDENT,2,530,1
75251,FRAUD,2,530,2
75251,FRAUD,1,530,2
75251,FOUND PROPERTY,U,530,2
75251,FOUND PROPERTY,3,530,13
75251,FOUND PROPERTY,2,530,11
75251,FOUND PROPERTY,1,530,5
75251,FORGERY & COUNTERFEIT,3,530,1
75251,FORGERY & COUNTERFEIT,2,530,1
75209,FRAUD,3,520,1
75209,HOME ACCIDENT,2,520,2
75209,HOME ACCIDENT,3,520,3
75209,LOST PROPERTY,1,520,2
75209,MOTOR VEHICLE ACCIDENT,1,520,7
75209,MOTOR VEHICLE ACCIDENT,2,520,14
75209,MOTOR VEHICLE ACCIDENT,3,520,19
75209,MOTOR VEHICLE ACCIDENT,U,520,1
75209,NARCOTICS/DRUGS,1,520,1
75209,OTHER OFFENSES,1,520,3
75209,WEAPONS,1,520,1
75209,THEFT,U,520,26
75209,THEFT,3,520,38
75209,THEFT,2,520,36
75209,THEFT,1,520,69
75209,SUDDEN DEATH,U,520,1
75209,SUDDEN DEATH,3,520,1
75209,SUDDEN DEATH,2,520,1
75209,SUDDEN DEATH,1,520,4
75209,ROBBERY,3,520,3
75209,ROBBERY,1,520,1
75209,OTHER OFFENSES,2,520,2
75209,ACCIDENTAL INJURY,1,520,2
75209,ACCIDENTAL INJURY,2,520,2
75209,ACCIDENTAL INJURY,3,520,2
75209,AGGRAVATED ASSAULT,U,520,1
75209,ANIMAL BITE,3,520,1
75209,ARSON,1,520,1
75209,ASSAULT,1,520,4
75209,ASSAULT,2,520,2
75209,ASSAULT,3,520,3
75209,AUTO THEFT - UUMV,1,520,12
75209,AUTO THEFT - UUMV,2,520,3
75209,AUTO THEFT - UUMV,3,520,2
75209,AUTO THEFT - UUMV,U,520,5
75209,BURGLARY,1,520,17
75209,BURGLARY,2,520,8
75209,BURGLARY,3,520,10
75209,BURGLARY,U,520,12
75209,CRIMINAL MISCHIEF/VANDALISM,1,520,17
75209,CRIMINAL MISCHIEF/VANDALISM,2,520,7
75209,CRIMINAL MISCHIEF/VANDALISM,3,520,9
75209,CRIMINAL MISCHIEF/VANDALISM,U,520,17
75209,DISORDERLY CONDUCT,1,520,1
75209,DISORDERLY CONDUCT,2,520,3
75209,DISORDERLY CONDUCT,3,520,1
75209,DISORDERLY CONDUCT,U,520,1
75209,DWI,1,520,3
75209,DWI,3,520,4
75209,FORGERY & COUNTERFEIT,2,520,1
75209,FOUND PROPERTY,1,520,9
75209,FOUND PROPERTY,2,520,10
75209,FOUND PROPERTY,3,520,3
75209,FOUND PROPERTY,U,520,4
75060,THEFT,2,489,1
75237,ASSAULT,3,481,51
75237,ASSAULT,2,481,23
75237,ASSAULT,1,481,9
75237,ARSON,2,481,2
75237,AGGRAVATED ASSAULT,3,481,20
75237,AGGRAVATED ASSAULT,2,481,6
75237,AGGRAVATED ASSAULT,1,481,13
75237,ACCIDENTAL INJURY,3,481,10
75237,ACCIDENTAL INJURY,2,481,7
75237,ACCIDENTAL INJURY,1,481,4
75237,WEAPONS,1,481,1
75237,TRAFFIC FATALITY,2,481,1
75237,THEFT,U,481,41
75237,THEFT,3,481,124
75237,THEFT,2,481,123
75237,THEFT,1,481,86
75237,SUDDEN DEATH,U,481,3
75237,SUDDEN DEATH,2,481,2
75237,ROBBERY,3,481,23
75237,ROBBERY,2,481,11
75237,ROBBERY,1,481,18
75237,OTHER OFFENSES,U,481,1
75237,OTHER OFFENSES,3,481,15
75237,OTHER OFFENSES,2,481,14
75237,OTHER OFFENSES,1,481,5
75237,OCCUPATIONAL ACCIDENT,1,481,1
75237,NARCOTICS/DRUGS,3,481,3
75237,NARCOTICS/DRUGS,2,481,1
75237,MOTOR VEHICLE ACCIDENT,U,481,2
75237,MOTOR VEHICLE ACCIDENT,3,481,31
75237,MOTOR VEHICLE ACCIDENT,2,481,46
75237,MOTOR VEHICLE ACCIDENT,1,481,17
75237,LOST PROPERTY,U,481,6
75237,LOST PROPERTY,3,481,7
75237,LOST PROPERTY,2,481,8
75237,LOST PROPERTY,1,481,1
75237,HOME ACCIDENT,3,481,1
75237,HOME ACCIDENT,2,481,2
75237,HOME ACCIDENT,1,481,7
75237,FRAUD,3,481,6
75237,FRAUD,2,481,3
75237,FRAUD,1,481,2
75237,FOUND PROPERTY,U,481,6
75237,FOUND PROPERTY,3,481,43
75237,FOUND PROPERTY,2,481,38
75237,FOUND PROPERTY,1,481,16
75237,FORGERY & COUNTERFEIT,U,481,1
75237,FORGERY & COUNTERFEIT,3,481,4
75237,FORGERY & COUNTERFEIT,2,481,11
75237,FORGERY & COUNTERFEIT,1,481,4
75237,FIREARMS ACCIDENT,3,481,1
75237,EMBEZZLEMENT,U,481,2
75237,EMBEZZLEMENT,3,481,3
75237,EMBEZZLEMENT,2,481,1
75237,EMBEZZLEMENT,1,481,1
75237,DWI,3,481,1
75237,DWI,1,481,7
75237,DISORDERLY CONDUCT,U,481,3
75237,DISORDERLY CONDUCT,3,481,4
75237,DISORDERLY CONDUCT,2,481,6
75237,DISORDERLY CONDUCT,1,481,3
75237,CRIMINAL MISCHIEF/VANDALISM,U,481,31
75237,CRIMINAL MISCHIEF/VANDALISM,3,481,95
75237,CRIMINAL MISCHIEF/VANDALISM,2,481,64
75237,CRIMINAL MISCHIEF/VANDALISM,1,481,90
75237,BURGLARY,U,481,37
75237,BURGLARY,3,481,38
75237,BURGLARY,2,481,37
75237,BURGLARY,1,481,46
75237,AUTO THEFT - UUMV,U,481,22
75237,AUTO THEFT - UUMV,3,481,31
75237,AUTO THEFT - UUMV,2,481,25
75237,AUTO THEFT - UUMV,1,481,50
75237,ASSAULT,U,481,3
75227,DWI,2,441,1
75227,DISORDERLY CONDUCT,U,441,3
75227,DISORDERLY CONDUCT,3,441,8
75227,DISORDERLY CONDUCT,2,441,8
75227,DISORDERLY CONDUCT,1,441,9
75227,CRIMINAL MISCHIEF/VANDALISM,U,441,50
75227,CRIMINAL MISCHIEF/VANDALISM,3,441,84
75227,CRIMINAL MISCHIEF/VANDALISM,2,441,63
75227,CRIMINAL MISCHIEF/VANDALISM,1,441,132
75227,CHILD (OFFENSES AGAINST),3,441,1
75227,CHILD (OFFENSES AGAINST),2,441,1
75227,BURGLARY,U,441,49
75227,BURGLARY,3,441,58
75227,BURGLARY,2,441,49
75227,BURGLARY,1,441,59
75227,AUTO THEFT - UUMV,U,441,21
75227,AUTO THEFT - UUMV,3,441,23
75227,AUTO THEFT - UUMV,2,441,23
75227,AUTO THEFT - UUMV,1,441,78
75227,ASSAULT,3,441,36
75227,ASSAULT,2,441,21
75227,ASSAULT,1,441,23
75227,ARSON,3,441,1
75227,ARSON,2,441,2
75227,ARSON,1,441,3
75227,ANIMAL BITE,3,441,3
75227,ANIMAL BITE,2,441,6
75227,AGGRAVATED ASSAULT,3,441,18
75227,AGGRAVATED ASSAULT,2,441,8
75227,AGGRAVATED ASSAULT,1,441,17
75227,ACCIDENTAL INJURY,U,441,1
75227,ACCIDENTAL INJURY,3,441,11
75227,ACCIDENTAL INJURY,2,441,2
75227,ACCIDENTAL INJURY,1,441,9
75227,DWI,1,441,15
75227,WEAPONS,3,441,1
75227,WEAPONS,2,441,1
75227,WEAPONS,1,441,1
75227,TRAFFIC FATALITY,3,441,3
75227,THEFT,U,441,77
75227,THEFT,3,441,63
75227,THEFT,2,441,76
75227,THEFT,1,441,174
75227,SUDDEN DEATH,U,441,3
75227,SUDDEN DEATH,3,441,7
75227,SUDDEN DEATH,2,441,8
75227,SUDDEN DEATH,1,441,9
75227,ROBBERY,3,441,29
75227,ROBBERY,2,441,10
75227,ROBBERY,1,441,30
75227,OTHER OFFENSES,3,441,18
75227,OTHER OFFENSES,2,441,11
75227,OTHER OFFENSES,1,441,17
75227,NARCOTICS/DRUGS,3,441,3
75227,NARCOTICS/DRUGS,2,441,5
75227,NARCOTICS/DRUGS,1,441,2
75227,MURDER,1,441,1
75227,MOTOR VEHICLE ACCIDENT,U,441,4
75227,MOTOR VEHICLE ACCIDENT,3,441,90
75227,MOTOR VEHICLE ACCIDENT,2,441,60
75227,MOTOR VEHICLE ACCIDENT,1,441,75
75227,LOST PROPERTY,U,441,1
75227,LOST PROPERTY,3,441,4
75227,LOST PROPERTY,2,441,8
75227,LOST PROPERTY,1,441,3
75227,LIQUOR,1,441,1
75227,HOME ACCIDENT,3,441,11
75227,HOME ACCIDENT,2,441,5
75227,HOME ACCIDENT,1,441,6
75227,FRAUD,U,441,2
75227,FRAUD,3,441,1
75227,FRAUD,2,441,2
75227,FRAUD,1,441,2
75227,FOUND PROPERTY,U,441,16
75227,FOUND PROPERTY,3,441,66
75227,FOUND PROPERTY,2,441,70
75227,FOUND PROPERTY,1,441,75
75227,FORGERY & COUNTERFEIT,U,441,1
75227,FORGERY & COUNTERFEIT,3,441,4
75227,FORGERY & COUNTERFEIT,2,441,3
75227,FORGERY & COUNTERFEIT,1,441,1
75227,FIREARMS ACCIDENT,2,441,1
75227,FIREARMS ACCIDENT,1,441,1
75227,EMBEZZLEMENT,U,441,2
75227,EMBEZZLEMENT,2,441,1
75227,EMBEZZLEMENT,1,441,3
75227,DWI,3,441,11
75212,LOST PROPERTY,3,437,3
75212,MOTOR VEHICLE ACCIDENT,1,437,51
75212,MOTOR VEHICLE ACCIDENT,2,437,28
75212,MOTOR VEHICLE ACCIDENT,3,437,49
75212,MOTOR VEHICLE ACCIDENT,U,437,2
75212,MURDER,1,437,2
75212,NARCOTICS/DRUGS,1,437,2
75212,NARCOTICS/DRUGS,2,437,1
75212,NARCOTICS/DRUGS,3,437,2
75212,OCCUPATIONAL ACCIDENT,2,437,1
75212,OTHER OFFENSES,1,437,11
75212,OTHER OFFENSES,2,437,4
75212,OTHER OFFENSES,3,437,5
75212,OTHER OFFENSES,U,437,1
75212,ROBBERY,1,437,12
75212,ROBBERY,2,437,4
75212,ROBBERY,3,437,16
75212,SUDDEN DEATH,1,437,7
75212,SUDDEN DEATH,2,437,8
75212,SUDDEN DEATH,3,437,4
75212,SUDDEN DEATH,U,437,3
75212,THEFT,1,437,59
75212,THEFT,2,437,36
75212,THEFT,3,437,43
75212,THEFT,U,437,32
75212,TRAFFIC FATALITY,3,437,1
75212,WEAPONS,1,437,3
75212,WEAPONS,3,437,1
75212,ACCIDENTAL INJURY,1,437,4
75212,ACCIDENTAL INJURY,2,437,5
75212,ACCIDENTAL INJURY,3,437,6
75212,AGGRAVATED ASSAULT,1,437,7
75212,AGGRAVATED ASSAULT,2,437,7
75212,AGGRAVATED ASSAULT,3,437,11
75212,ANIMAL BITE,1,437,1
75212,ANIMAL BITE,2,437,3
75212,ANIMAL BITE,3,437,8
75212,ARSON,1,437,5
75212,ARSON,3,437,4
75212,ASSAULT,1,437,16
75212,ASSAULT,2,437,14
75212,ASSAULT,3,437,23
75212,ASSAULT,U,437,2
75212,AUTO THEFT - UUMV,1,437,40
75212,AUTO THEFT - UUMV,2,437,6
75212,AUTO THEFT - UUMV,3,437,22
75212,AUTO THEFT - UUMV,U,437,9
75212,BURGLARY,1,437,20
75212,BURGLARY,2,437,16
75212,BURGLARY,3,437,20
75212,BURGLARY,U,437,26
75212,CHILD (OFFENSES AGAINST),1,437,1
75212,CHILD (OFFENSES AGAINST),2,437,1
75212,CRIMINAL MISCHIEF/VANDALISM,1,437,52
75212,CRIMINAL MISCHIEF/VANDALISM,2,437,28
75212,CRIMINAL MISCHIEF/VANDALISM,3,437,44
75212,CRIMINAL MISCHIEF/VANDALISM,U,437,17
75212,DISORDERLY CONDUCT,1,437,4
75212,DISORDERLY CONDUCT,2,437,4
75212,DISORDERLY CONDUCT,3,437,7
75212,DISORDERLY CONDUCT,U,437,2
75212,DWI,1,437,9
75212,DWI,3,437,6
75212,EMBEZZLEMENT,1,437,2
75212,EMBEZZLEMENT,2,437,1
75212,FIREARMS ACCIDENT,1,437,1
75212,FIREARMS ACCIDENT,3,437,1
75212,FORGERY & COUNTERFEIT,2,437,3
75212,FORGERY & COUNTERFEIT,U,437,1
75212,FOUND PROPERTY,1,437,46
75212,FOUND PROPERTY,2,437,35
75212,FOUND PROPERTY,3,437,37
75212,FOUND PROPERTY,U,437,9
75212,FRAUD,3,437,2
75212,FRAUD,U,437,2
75212,HOME ACCIDENT,1,437,5
75212,HOME ACCIDENT,2,437,3
75212,HOME ACCIDENT,3,437,3
75212,HOME ACCIDENT,U,437,1
75212,LOST PROPERTY,1,437,1
75212,LOST PROPERTY,2,437,3
75116,AUTO THEFT - UUMV,U,430,1
75116,ASSAULT,1,430,1
75116,THEFT,U,430,1
75116,THEFT,3,430,1
75116,THEFT,1,430,1
75116,FOUND PROPERTY,3,430,1
75116,CRIMINAL MISCHIEF/VANDALISM,3,430,2
75116,CRIMINAL MISCHIEF/VANDALISM,2,430,1
75116,CRIMINAL MISCHIEF/VANDALISM,1,430,1
75116,BURGLARY,2,430,1
75154,FRAUD,U,398,1
75226,OTHER OFFENSES,2,389,1
75226,ROBBERY,1,389,14
75226,ROBBERY,3,389,12
75226,SUDDEN DEATH,1,389,1
75226,SUDDEN DEATH,2,389,1
75226,THEFT,1,389,79
75226,THEFT,2,389,12
75226,THEFT,3,389,38
75226,THEFT,U,389,15
75226,TRAFFIC FATALITY,1,389,1
75226,OTHER OFFENSES,3,389,2
75226,CRIMINAL MISCHIEF/VANDALISM,3,389,16
75226,ACCIDENTAL INJURY,1,389,11
75226,ACCIDENTAL INJURY,2,389,1
75226,ACCIDENTAL INJURY,3,389,6
75226,ACCIDENTAL INJURY,U,389,1
75226,AGGRAVATED ASSAULT,1,389,8
75226,AGGRAVATED ASSAULT,2,389,5
75226,AGGRAVATED ASSAULT,3,389,3
75226,ANIMAL BITE,1,389,1
75226,ANIMAL BITE,3,389,1
75226,ASSAULT,1,389,26
75226,ASSAULT,2,389,11
75226,ASSAULT,3,389,25
75226,ASSAULT,U,389,1
75226,AUTO THEFT - UUMV,1,389,9
75226,AUTO THEFT - UUMV,2,389,5
75226,AUTO THEFT - UUMV,3,389,9
75226,AUTO THEFT - UUMV,U,389,9
75226,BURGLARY,1,389,7
75226,BURGLARY,2,389,1
75226,BURGLARY,3,389,3
75226,BURGLARY,U,389,3
75226,CHILD (OFFENSES AGAINST),3,389,1
75226,CRIMINAL MISCHIEF/VANDALISM,1,389,25
75226,CRIMINAL MISCHIEF/VANDALISM,2,389,11
75226,CRIMINAL MISCHIEF/VANDALISM,U,389,7
75226,DISORDERLY CONDUCT,1,389,1
75226,DISORDERLY CONDUCT,2,389,1
75226,DISORDERLY CONDUCT,3,389,1
75226,DISORDERLY CONDUCT,U,389,3
75226,DWI,1,389,6
75226,DWI,2,389,1
75226,DWI,3,389,3
75226,FIREARMS ACCIDENT,1,389,1
75226,FIREARMS ACCIDENT,3,389,2
75226,FORGERY & COUNTERFEIT,1,389,1
75226,FORGERY & COUNTERFEIT,2,389,2
75226,FOUND PROPERTY,1,389,22
75226,FOUND PROPERTY,2,389,25
75226,FOUND PROPERTY,3,389,19
75226,FOUND PROPERTY,U,389,5
75226,FRAUD,1,389,1
75226,FRAUD,3,389,2
75226,HOME ACCIDENT,3,389,1
75226,LOST PROPERTY,1,389,5
75226,LOST PROPERTY,2,389,5
75226,LOST PROPERTY,3,389,2
75226,LOST PROPERTY,U,389,6
75226,MOTOR VEHICLE ACCIDENT,1,389,27
75226,MOTOR VEHICLE ACCIDENT,2,389,13
75226,MOTOR VEHICLE ACCIDENT,3,389,22
75226,MOTOR VEHICLE ACCIDENT,U,389,2
75226,OTHER OFFENSES,1,389,7
75224,ASSAULT,U,336,2
75224,ASSAULT,3,336,29
75224,ASSAULT,2,336,26
75224,ASSAULT,1,336,10
75224,ANIMAL BITE,2,336,3
75224,AGGRAVATED ASSAULT,U,336,1
75224,AGGRAVATED ASSAULT,3,336,11
75224,AGGRAVATED ASSAULT,2,336,5
75224,AGGRAVATED ASSAULT,1,336,11
75224,ACCIDENTAL INJURY,U,336,1
75224,ACCIDENTAL INJURY,3,336,10
75224,ACCIDENTAL INJURY,2,336,4
75224,ACCIDENTAL INJURY,1,336,5
75224,ROBBERY,U,336,3
75224,SUDDEN DEATH,1,336,5
75224,SUDDEN DEATH,2,336,5
75224,SUDDEN DEATH,3,336,1
75224,SUDDEN DEATH,U,336,2
75224,THEFT,1,336,120
75224,THEFT,2,336,52
75224,THEFT,3,336,62
75224,THEFT,U,336,45
75224,TRAFFIC FATALITY,2,336,2
75224,TRAFFIC FATALITY,3,336,2
75224,WEAPONS,1,336,1
75224,NARCOTICS/DRUGS,2,336,4
75224,NARCOTICS/DRUGS,3,336,5
75224,MURDER,3,336,1
75224,MURDER,2,336,1
75224,MOTOR VEHICLE ACCIDENT,U,336,4
75224,MOTOR VEHICLE ACCIDENT,3,336,85
75224,MOTOR VEHICLE ACCIDENT,2,336,46
75224,MOTOR VEHICLE ACCIDENT,1,336,44
75224,LOST PROPERTY,U,336,3
75224,LOST PROPERTY,3,336,5
75224,LOST PROPERTY,2,336,2
75224,LOST PROPERTY,1,336,1
75224,HOME ACCIDENT,3,336,6
75224,HOME ACCIDENT,2,336,3
75224,HOME ACCIDENT,1,336,3
75224,FRAUD,U,336,4
75224,FRAUD,3,336,3
75224,FRAUD,1,336,2
75224,FOUND PROPERTY,U,336,7
75224,FOUND PROPERTY,3,336,37
75224,FOUND PROPERTY,2,336,26
75224,FOUND PROPERTY,1,336,32
75224,FORGERY & COUNTERFEIT,U,336,1
75224,FORGERY & COUNTERFEIT,3,336,2
75224,FORGERY & COUNTERFEIT,2,336,2
75224,FIREARMS ACCIDENT,3,336,1
75224,FIREARMS ACCIDENT,2,336,1
75224,NARCOTICS/DRUGS,U,336,1
75224,OTHER OFFENSES,1,336,9
75224,OTHER OFFENSES,2,336,11
75224,DWI,3,336,4
75224,DWI,1,336,2
75224,DISORDERLY CONDUCT,U,336,4
75224,DISORDERLY CONDUCT,3,336,6
75224,DISORDERLY CONDUCT,2,336,3
75224,DISORDERLY CONDUCT,1,336,2
75224,CRIMINAL MISCHIEF/VANDALISM,U,336,25
75224,CRIMINAL MISCHIEF/VANDALISM,3,336,55
75224,CRIMINAL MISCHIEF/VANDALISM,2,336,33
75224,CRIMINAL MISCHIEF/VANDALISM,1,336,70
75224,NARCOTICS/DRUGS,1,336,1
75224,BURGLARY,U,336,19
75224,OTHER OFFENSES,3,336,9
75224,OTHER OFFENSES,U,336,1
75224,ROBBERY,1,336,20
75224,ROBBERY,2,336,18
75224,ROBBERY,3,336,31
75224,BURGLARY,3,336,24
75224,BURGLARY,2,336,26
75224,BURGLARY,1,336,37
75224,AUTO THEFT - UUMV,U,336,12
75224,AUTO THEFT - UUMV,3,336,16
75224,AUTO THEFT - UUMV,2,336,23
75224,AUTO THEFT - UUMV,1,336,45
75215,AGGRAVATED ASSAULT,2,315,14
75215,AGGRAVATED ASSAULT,1,315,33
75215,ACCIDENTAL INJURY,U,315,1
75215,ACCIDENTAL INJURY,2,315,9
75215,ACCIDENTAL INJURY,3,315,18
75215,EMBEZZLEMENT,U,315,4
75215,FIREARMS ACCIDENT,1,315,4
75215,FORGERY & COUNTERFEIT,1,315,2
75215,FORGERY & COUNTERFEIT,2,315,2
75215,FORGERY & COUNTERFEIT,3,315,2
75215,FORGERY & COUNTERFEIT,U,315,8
75215,FOUND PROPERTY,3,315,65
75215,FOUND PROPERTY,2,315,52
75215,FOUND PROPERTY,1,315,63
75215,ACCIDENTAL INJURY,1,315,12
75215,SUDDEN DEATH,3,315,2
75215,SUDDEN DEATH,U,315,8
75215,THEFT,1,315,73
75215,THEFT,2,315,33
75215,THEFT,3,315,48
75215,THEFT,U,315,47
75215,TRAFFIC FATALITY,1,315,1
75215,TRAFFIC FATALITY,3,315,3
75215,WEAPONS,3,315,2
75215,FOUND PROPERTY,U,315,6
75215,FRAUD,1,315,2
75215,FRAUD,2,315,5
75215,FRAUD,3,315,2
75215,FRAUD,U,315,45
75215,HOME ACCIDENT,1,315,7
75215,HOME ACCIDENT,2,315,2
75215,HOME ACCIDENT,3,315,7
75215,LOST PROPERTY,1,315,2
75215,LOST PROPERTY,2,315,6
75215,LOST PROPERTY,3,315,10
75215,LOST PROPERTY,U,315,11
75215,MOTOR VEHICLE ACCIDENT,1,315,46
75215,MOTOR VEHICLE ACCIDENT,2,315,38
75215,MOTOR VEHICLE ACCIDENT,3,315,45
75215,MOTOR VEHICLE ACCIDENT,U,315,4
75215,MURDER,1,315,1
75215,MURDER,2,315,1
75215,MURDER,3,315,4
75215,NARCOTICS/DRUGS,1,315,3
75215,NARCOTICS/DRUGS,2,315,1
