a.zip_code,a.ucr_offense_description,a.watch,a.est,_c4
75235,FIREARMS ACCIDENT,2,669,2
75235,FIREARMS ACCIDENT,3,669,4
75235,FORGERY & COUNTERFEIT,2,669,6
75235,FORGERY & COUNTERFEIT,3,669,3
75235,FORGERY & COUNTERFEIT,U,669,4
75235,FOUND PROPERTY,1,669,51
75235,FOUND PROPERTY,2,669,80
75235,FOUND PROPERTY,3,669,65
75235,FOUND PROPERTY,U,669,51
75235,SUDDEN DEATH,1,669,4
75235,FRAUD,2,669,11
75235,FRAUD,3,669,12
75235,FRAUD,U,669,35
75235,HOME ACCIDENT,1,669,6
75235,HOME ACCIDENT,2,669,4
75235,HOME ACCIDENT,3,669,2
75235,HOME ACCIDENT,U,669,1
75235,LIQUOR,2,669,1
75235,LIQUOR,3,669,1
75235,LOST PROPERTY,1,669,5
75235,LOST PROPERTY,2,669,20
75235,LOST PROPERTY,3,669,13
75235,LOST PROPERTY,U,669,7
75235,MOTOR VEHICLE ACCIDENT,1,669,34
75235,MOTOR VEHICLE ACCIDENT,2,669,73
75235,MOTOR VEHICLE ACCIDENT,3,669,66
75235,MOTOR VEHICLE ACCIDENT,U,669,2
75235,MURDER,1,669,2
75235,MURDER,2,669,1
75235,NARCOTICS/DRUGS,1,669,1
75235,NARCOTICS/DRUGS,2,669,1
75235,NARCOTICS/DRUGS,3,669,3
75235,SUDDEN DEATH,2,669,9
75235,SUDDEN DEATH,3,669,8
75235,SUDDEN DEATH,U,669,3
75235,THEFT,1,669,171
75235,THEFT,2,669,149
75235,THEFT,3,669,95
75235,THEFT,U,669,155
75235,WEAPONS,1,669,13
75235,WEAPONS,2,669,10
75235,WEAPONS,3,669,3
75235,FRAUD,1,669,5
75235,OCCUPATIONAL ACCIDENT,1,669,3
75235,OCCUPATIONAL ACCIDENT,2,669,2
75235,OCCUPATIONAL ACCIDENT,3,669,3
75235,OTHER OFFENSES,1,669,6
75235,OTHER OFFENSES,2,669,11
75235,OTHER OFFENSES,3,669,16
75235,ROBBERY,1,669,25
75235,ROBBERY,2,669,18
75235,ROBBERY,3,669,33
75235,ACCIDENTAL INJURY,1,669,27
75235,ACCIDENTAL INJURY,2,669,47
75235,ACCIDENTAL INJURY,3,669,57
75235,ACCIDENTAL INJURY,U,669,1
75235,AGGRAVATED ASSAULT,1,669,7
75235,AGGRAVATED ASSAULT,2,669,4
75235,AGGRAVATED ASSAULT,3,669,5
75235,ANIMAL BITE,2,669,2
75235,ANIMAL BITE,3,669,3
75235,ARSON,1,669,1
75235,ASSAULT,1,669,15
75235,ASSAULT,2,669,36
75235,ASSAULT,3,669,52
75235,AUTO THEFT - UUMV,1,669,56
75235,AUTO THEFT - UUMV,2,669,43
75235,AUTO THEFT - UUMV,3,669,18
75235,AUTO THEFT - UUMV,U,669,49
75235,BURGLARY,1,669,84
75235,BURGLARY,2,669,86
75235,BURGLARY,3,669,32
75235,BURGLARY,U,669,51
75235,CRIMINAL MISCHIEF/VANDALISM,1,669,77
75235,CRIMINAL MISCHIEF/VANDALISM,2,669,55
75235,CRIMINAL MISCHIEF/VANDALISM,3,669,65
75235,CRIMINAL MISCHIEF/VANDALISM,U,669,46
75235,DISORDERLY CONDUCT,1,669,2
75235,DISORDERLY CONDUCT,2,669,6
75043,OTHER OFFENSES,3,646,1
75043,SUDDEN DEATH,U,646,1
75043,THEFT,2,646,1
75043,THEFT,3,646,1
75043,CRIMINAL MISCHIEF/VANDALISM,2,646,1
75287,NARCOTICS/DRUGS,2,641,4
75287,NARCOTICS/DRUGS,3,641,2
75287,OCCUPATIONAL ACCIDENT,3,641,1
75287,OTHER OFFENSES,1,641,10
75287,OTHER OFFENSES,2,641,10
75287,OTHER OFFENSES,3,641,10
75287,ROBBERY,1,641,23
75287,ROBBERY,2,641,16
75287,ROBBERY,3,641,61
75287,ROBBERY,U,641,1
75287,HOME ACCIDENT,U,641,1
75287,LOST PROPERTY,1,641,5
75287,LOST PROPERTY,2,641,11
75287,LOST PROPERTY,3,641,9
75287,LOST PROPERTY,U,641,6
75287,MOTOR VEHICLE ACCIDENT,1,641,27
75287,MOTOR VEHICLE ACCIDENT,2,641,61
75287,MOTOR VEHICLE ACCIDENT,3,641,95
75287,FOUND PROPERTY,3,641,38
75287,FOUND PROPERTY,U,641,19
75287,FRAUD,1,641,5
75287,FRAUD,2,641,9
75287,FRAUD,3,641,10
75287,FRAUD,U,641,8
75287,HOME ACCIDENT,1,641,9
75287,'FRAUD,U,641,1
75287,AUTO THEFT - UUMV,3,641,48
75287,AUTO THEFT - UUMV,2,641,32
75287,AUTO THEFT - UUMV,1,641,176
75287,ASSAULT,3,641,45
75287,ASSAULT,2,641,26
75287,ASSAULT,1,641,15
75287,ARSON,3,641,2
75287,ARSON,2,641,1
75287,ANIMAL BITE,3,641,3
75287,ANIMAL BITE,2,641,5
75287,ANIMAL BITE,1,641,1
75287,AGGRAVATED ASSAULT,3,641,7
75287,AGGRAVATED ASSAULT,2,641,6
75287,AGGRAVATED ASSAULT,1,641,5
75287,ACCIDENTAL INJURY,3,641,17
75287,ACCIDENTAL INJURY,2,641,7
75287,AUTO THEFT - UUMV,U,641,45
75287,BURGLARY,1,641,88
75287,BURGLARY,2,641,307
75287,BURGLARY,3,641,66
75287,BURGLARY,U,641,53
75287,CHILD (OFFENSES AGAINST),3,641,2
75287,CRIMINAL MISCHIEF/VANDALISM,1,641,195
75287,CRIMINAL MISCHIEF/VANDALISM,2,641,126
75287,CRIMINAL MISCHIEF/VANDALISM,3,641,123
75287,CRIMINAL MISCHIEF/VANDALISM,U,641,67
75287,DISORDERLY CONDUCT,1,641,4
75287,DISORDERLY CONDUCT,2,641,21
75287,DISORDERLY CONDUCT,3,641,16
75287,DISORDERLY CONDUCT,U,641,15
75287,DWI,1,641,4
75287,DWI,3,641,3
75287,EMBEZZLEMENT,1,641,3
75287,EMBEZZLEMENT,2,641,4
75287,EMBEZZLEMENT,3,641,4
75287,EMBEZZLEMENT,U,641,7
75287,FIREARMS ACCIDENT,2,641,1
75287,FIREARMS ACCIDENT,3,641,1
75287,FORGERY & COUNTERFEIT,1,641,3
75287,FORGERY & COUNTERFEIT,2,641,11
75287,FORGERY & COUNTERFEIT,3,641,7
75287,FORGERY & COUNTERFEIT,U,641,6
75287,FOUND PROPERTY,1,641,33
75287,FOUND PROPERTY,2,641,61
75287,ACCIDENTAL INJURY,1,641,8
75287,HOME ACCIDENT,2,641,10
75287,SUDDEN DEATH,1,641,4
75287,SUDDEN DEATH,2,641,15
75287,SUDDEN DEATH,3,641,7
75287,SUDDEN DEATH,U,641,13
75287,THEFT,1,641,344
75287,THEFT,2,641,143
75287,THEFT,3,641,124
75287,WEAPONS,3,641,2
75287,THEFT,U,641,124
75287,HOME ACCIDENT,3,641,17
75287,MOTOR VEHICLE ACCIDENT,U,641,7
75287,MURDER,3,641,1
75287,NARCOTICS/DRUGS,1,641,1
75202,SUDDEN DEATH,2,621,2
75202,SUDDEN DEATH,1,621,1
75202,ROBBERY,U,621,1
75202,ROBBERY,3,621,32
75202,ROBBERY,2,621,10
75202,ROBBERY,1,621,24
75202,OTHER OFFENSES,U,621,1
75202,OTHER OFFENSES,3,621,35
75202,OTHER OFFENSES,2,621,17
75202,OTHER OFFENSES,1,621,16
75202,OCCUPATIONAL ACCIDENT,3,621,1
75202,OCCUPATIONAL ACCIDENT,1,621,1
75202,NARCOTICS/DRUGS,3,621,8
75202,NARCOTICS/DRUGS,2,621,3
75202,NARCOTICS/DRUGS,1,621,3
75202,MOTOR VEHICLE ACCIDENT,3,621,44
75202,MOTOR VEHICLE ACCIDENT,2,621,55
75202,MOTOR VEHICLE ACCIDENT,1,621,26
75202,CRIMINAL MISCHIEF/VANDALISM,3,621,43
75202,CRIMINAL MISCHIEF/VANDALISM,2,621,54
75202,CRIMINAL MISCHIEF/VANDALISM,1,621,27
75202,CHILD (OFFENSES AGAINST),3,621,2
75202,CHILD (OFFENSES AGAINST),2,621,1
75202,BURGLARY,U,621,12
75202,BURGLARY,3,621,13
75202,BURGLARY,2,621,6
75202,BURGLARY,1,621,19
75202,AUTO THEFT - UUMV,U,621,11
75202,AUTO THEFT - UUMV,3,621,18
75202,AUTO THEFT - UUMV,2,621,21
75202,AUTO THEFT - UUMV,1,621,22
75202,ASSAULT,U,621,1
75202,ASSAULT,3,621,45
75202,ASSAULT,2,621,26
75202,ASSAULT,1,621,23
75202,AGGRAVATED ASSAULT,3,621,11
75202,AGGRAVATED ASSAULT,2,621,5
75202,AGGRAVATED ASSAULT,1,621,4
75202,ACCIDENTAL INJURY,3,621,19
75202,ACCIDENTAL INJURY,2,621,6
75202,ACCIDENTAL INJURY,1,621,16
75202,FRAUD,2,621,10
75202,FRAUD,1,621,4
75202,FOUND PROPERTY,U,621,6
75202,FOUND PROPERTY,3,621,41
75202,FOUND PROPERTY,2,621,44
75202,FOUND PROPERTY,1,621,23
75202,FORGERY & COUNTERFEIT,U,621,1
75202,FORGERY & COUNTERFEIT,3,621,6
75202,FORGERY & COUNTERFEIT,2,621,7
75202,FORGERY & COUNTERFEIT,1,621,4
75202,FIREARMS ACCIDENT,3,621,1
75202,EMBEZZLEMENT,U,621,3
75202,EMBEZZLEMENT,3,621,4
75202,EMBEZZLEMENT,2,621,3
75202,EMBEZZLEMENT,1,621,2
75202,DWI,3,621,2
75202,DWI,1,621,8
75202,DISORDERLY CONDUCT,U,621,3
75202,DISORDERLY CONDUCT,3,621,6
75202,DISORDERLY CONDUCT,2,621,3
75202,DISORDERLY CONDUCT,1,621,1
75202,CRIMINAL MISCHIEF/VANDALISM,U,621,10
75202,LOST PROPERTY,U,621,6
75202,LOST PROPERTY,3,621,22
75202,LOST PROPERTY,2,621,16
75202,LOST PROPERTY,1,621,13
75202,HOME ACCIDENT,1,621,2
75202,FRAUD,U,621,12
75202,FRAUD,3,621,10
75202,WEAPONS,2,621,1
75202,THEFT,U,621,83
75202,THEFT,3,621,132
75202,THEFT,2,621,163
75202,THEFT,1,621,142
75218,AUTO THEFT - UUMV,1,601,37
75218,AUTO THEFT - UUMV,3,601,28
75218,AUTO THEFT - UUMV,U,601,18
75218,BURGLARY,1,601,75
75218,BURGLARY,2,601,84
75218,BURGLARY,3,601,26
75218,BURGLARY,U,601,50
75218,CRIMINAL MISCHIEF/VANDALISM,1,601,93
75218,CRIMINAL MISCHIEF/VANDALISM,2,601,42
75218,CRIMINAL MISCHIEF/VANDALISM,3,601,72
75218,CRIMINAL MISCHIEF/VANDALISM,U,601,31
75218,DISORDERLY CONDUCT,1,601,2
75218,DISORDERLY CONDUCT,2,601,5
75218,DISORDERLY CONDUCT,3,601,6
75218,DISORDERLY CONDUCT,U,601,4
75218,DWI,1,601,1
75218,DWI,3,601,5
75218,EMBEZZLEMENT,1,601,1
75218,EMBEZZLEMENT,3,601,1
75218,EMBEZZLEMENT,U,601,4
75218,FORGERY & COUNTERFEIT,1,601,1
75218,FORGERY & COUNTERFEIT,2,601,8
75218,FORGERY & COUNTERFEIT,3,601,4
75218,FORGERY & COUNTERFEIT,U,601,1
75218,FOUND PROPERTY,1,601,26
75218,FOUND PROPERTY,2,601,53
75218,FOUND PROPERTY,3,601,31
75218,FOUND PROPERTY,U,601,5
75218,FRAUD,1,601,4
75218,FRAUD,2,601,5
75218,FRAUD,3,601,2
75218,FRAUD,U,601,8
75218,HOME ACCIDENT,1,601,5
75218,HOME ACCIDENT,2,601,4
75218,HOME ACCIDENT,3,601,13
75218,HOME ACCIDENT,U,601,1
75218,LIQUOR,3,601,1
75218,LOST PROPERTY,1,601,2
75218,LOST PROPERTY,2,601,3
75218,LOST PROPERTY,3,601,3
75218,LOST PROPERTY,U,601,1
75218,MOTOR VEHICLE ACCIDENT,1,601,27
75218,MOTOR VEHICLE ACCIDENT,2,601,66
75218,MOTOR VEHICLE ACCIDENT,3,601,73
75218,MOTOR VEHICLE ACCIDENT,U,601,2
75218,NARCOTICS/DRUGS,1,601,1
75218,NARCOTICS/DRUGS,3,601,3
75218,OCCUPATIONAL ACCIDENT,1,601,1
75218,OTHER OFFENSES,1,601,4
75218,OTHER OFFENSES,2,601,7
75218,OTHER OFFENSES,3,601,11
75218,ROBBERY,1,601,10
75218,ROBBERY,2,601,14
75218,ROBBERY,3,601,26
75218,ROBBERY,U,601,2
75218,SUDDEN DEATH,1,601,5
75218,SUDDEN DEATH,2,601,4
75218,SUDDEN DEATH,3,601,6
75218,SUDDEN DEATH,U,601,2
75218,THEFT,1,601,214
75218,THEFT,2,601,183
75218,THEFT,3,601,150
75218,THEFT,U,601,64
75218,TRAFFIC FATALITY,2,601,1
75218,TRAFFIC FATALITY,3,601,1
75218,TRAFFIC FATALITY,U,601,1
75218,AUTO THEFT - UUMV,2,601,22
75218,ACCIDENTAL INJURY,1,601,2
75218,ACCIDENTAL INJURY,2,601,5
75218,ACCIDENTAL INJURY,3,601,12
75218,ACCIDENTAL INJURY,U,601,1
75218,AGGRAVATED ASSAULT,2,601,6
75218,AGGRAVATED ASSAULT,3,601,2
75218,ANIMAL BITE,2,601,1
75218,ANIMAL BITE,3,601,5
75218,ASSAULT,1,601,7
75218,ASSAULT,2,601,23
75218,ASSAULT,3,601,24
75088,MOTOR VEHICLE ACCIDENT,1,582,1
75088,MOTOR VEHICLE ACCIDENT,3,582,1
75088,SUDDEN DEATH,2,582,1
75088,SUDDEN DEATH,3,582,1
75088,ASSAULT,1,582,1
75088,THEFT,1,582,1
75088,THEFT,2,582,1
75088,THEFT,3,582,1
75088,THEFT,U,582,4
75088,CRIMINAL MISCHIEF/VANDALISM,1,582,1
75088,CRIMINAL MISCHIEF/VANDALISM,2,582,1
75088,EMBEZZLEMENT,U,582,1
75088,FOUND PROPERTY,2,582,4
75088,FOUND PROPERTY,3,582,1
75082,CRIMINAL MISCHIEF/VANDALISM,3,573,1
75211,ARSON,U,570,1
75211,ASSAULT,1,570,41
75211,ASSAULT,2,570,44
75211,ASSAULT,3,570,94
75211,ASSAULT,U,570,2
75211,AUTO THEFT - UUMV,1,570,241
75211,AUTO THEFT - UUMV,2,570,104
75211,AUTO THEFT - UUMV,3,570,106
75211,AUTO THEFT - UUMV,U,570,69
75211,BURGLARY,1,570,107
75211,BURGLARY,2,570,246
75211,BURGLARY,3,570,96
75211,BURGLARY,U,570,70
75211,CHILD (OFFENSES AGAINST),1,570,1
75211,CHILD (OFFENSES AGAINST),2,570,1
75211,CHILD (OFFENSES AGAINST),3,570,3
75211,CHILD (OFFENSES AGAINST),U,570,1
75211,CRIMINAL MISCHIEF/VANDALISM,1,570,239
75211,CRIMINAL MISCHIEF/VANDALISM,2,570,158
75211,CRIMINAL MISCHIEF/VANDALISM,3,570,194
75211,CRIMINAL MISCHIEF/VANDALISM,U,570,89
75211,DISORDERLY CONDUCT,1,570,12
75211,DISORDERLY CONDUCT,2,570,17
75211,DISORDERLY CONDUCT,3,570,28
75211,DISORDERLY CONDUCT,U,570,20
75211,DWI,1,570,22
75211,DWI,3,570,18
75211,EMBEZZLEMENT,1,570,2
75211,EMBEZZLEMENT,2,570,11
75211,EMBEZZLEMENT,3,570,9
75211,EMBEZZLEMENT,U,570,10
75211,FIREARMS ACCIDENT,2,570,3
75211,FIREARMS ACCIDENT,3,570,4
75211,FORGERY & COUNTERFEIT,1,570,3
75211,FORGERY & COUNTERFEIT,2,570,16
75211,FORGERY & COUNTERFEIT,3,570,11
75211,FORGERY & COUNTERFEIT,U,570,5
75211,FOUND PROPERTY,1,570,134
75211,FOUND PROPERTY,2,570,215
75211,FOUND PROPERTY,3,570,148
75211,FOUND PROPERTY,U,570,70
75211,FRAUD,1,570,4
75211,FRAUD,2,570,8
75211,FRAUD,3,570,6
75211,FRAUD,U,570,11
75211,HOME ACCIDENT,1,570,12
75211,HOME ACCIDENT,2,570,12
75211,HOME ACCIDENT,3,570,10
75211,LIQUOR,3,570,1
75211,LOST PROPERTY,1,570,5
75211,LOST PROPERTY,2,570,22
75211,LOST PROPERTY,3,570,23
75211,LOST PROPERTY,U,570,13
75211,MOTOR VEHICLE ACCIDENT,1,570,116
75211,MOTOR VEHICLE ACCIDENT,2,570,177
75211,MOTOR VEHICLE ACCIDENT,3,570,185
75211,MOTOR VEHICLE ACCIDENT,U,570,15
75211,MURDER,3,570,1
75211,NARCOTICS/DRUGS,1,570,6
75211,NARCOTICS/DRUGS,2,570,4
75211,NARCOTICS/DRUGS,3,570,11
75211,OCCUPATIONAL ACCIDENT,2,570,4
75211,OTHER OFFENSES,1,570,22
75211,OTHER OFFENSES,2,570,45
75211,OTHER OFFENSES,3,570,46
75211,OTHER OFFENSES,U,570,3
75211,ROBBERY,1,570,52
75211,ROBBERY,2,570,26
75211,ROBBERY,3,570,93
75211,ROBBERY,U,570,4
75211,SUDDEN DEATH,1,570,23
75211,SUDDEN DEATH,2,570,23
75211,SUDDEN DEATH,3,570,19
75211,SUDDEN DEATH,U,570,13
75211,THEFT,1,570,538
75211,THEFT,2,570,367
75211,THEFT,3,570,329
75211,THEFT,U,570,210
75211,TRAFFIC FATALITY,1,570,1
75211,TRAFFIC FATALITY,2,570,1
75211,TRAFFIC FATALITY,3,570,2
75211,WEAPONS,1,570,2
75211,WEAPONS,3,570,2
75211,ACCIDENTAL INJURY,1,570,10
75211,ACCIDENTAL INJURY,2,570,15
75211,ACCIDENTAL INJURY,3,570,24
75211,ACCIDENTAL INJURY,U,570,1
75211,AGGRAVATED ASSAULT,1,570,16
75211,AGGRAVATED ASSAULT,2,570,14
75211,AGGRAVATED ASSAULT,3,570,29
75211,AGGRAVATED ASSAULT,U,570,2
75211,ANIMAL BITE,1,570,2
75211,ANIMAL BITE,2,570,15
75211,ANIMAL BITE,3,570,9
75211,ARSON,1,570,7
75211,ARSON,3,570,3
75217,ARSON,3,565,8
75217,ARSON,2,565,7
75217,ARSON,1,565,11
75217,ANIMAL BITE,3,565,17
75217,ANIMAL BITE,2,565,19
75217,ANIMAL BITE,1,565,1
75217,AGGRAVATED ASSAULT,U,565,1
75217,AGGRAVATED ASSAULT,3,565,81
75217,AGGRAVATED ASSAULT,2,565,34
75217,AGGRAVATED ASSAULT,1,565,43
75217,ACCIDENTAL INJURY,U,565,1
75217,ACCIDENTAL INJURY,3,565,50
75217,ACCIDENTAL INJURY,2,565,26
75217,ACCIDENTAL INJURY,1,565,15
75217,WEAPONS,3,565,5
75217,WEAPONS,2,565,1
75217,WEAPONS,1,565,6
75217,TRAFFIC FATALITY,3,565,2
75217,TRAFFIC FATALITY,2,565,1
75217,THEFT,U,565,190
75217,THEFT,3,565,344
75217,THEFT,2,565,383
75217,THEFT,1,565,632
75217,SUDDEN DEATH,U,565,8
75217,SUDDEN DEATH,3,565,14
75217,SUDDEN DEATH,2,565,22
75217,SUDDEN DEATH,1,565,28
75217,ROBBERY,U,565,2
75217,ROBBERY,3,565,180
75217,ROBBERY,2,565,72
75217,ROBBERY,1,565,81
75217,OTHER OFFENSES,U,565,4
75217,OTHER OFFENSES,3,565,74
75217,OTHER OFFENSES,2,565,53
75217,OTHER OFFENSES,1,565,33
75217,OCCUPATIONAL ACCIDENT,3,565,2
75217,OCCUPATIONAL ACCIDENT,2,565,1
75217,NARCOTICS/DRUGS,U,565,1
75217,NARCOTICS/DRUGS,3,565,15
75217,NARCOTICS/DRUGS,2,565,5
75217,NARCOTICS/DRUGS,1,565,7
75217,MURDER,3,565,1
75217,MURDER,1,565,3
75217,MOTOR VEHICLE ACCIDENT,U,565,7
75217,MOTOR VEHICLE ACCIDENT,3,565,270
75217,MOTOR VEHICLE ACCIDENT,2,565,145
75217,MOTOR VEHICLE ACCIDENT,1,565,113
75217,LOST PROPERTY,U,565,22
75217,LOST PROPERTY,3,565,24
75217,LOST PROPERTY,2,565,17
75217,LOST PROPERTY,1,565,9
75217,LIQUOR,3,565,3
75217,HOME ACCIDENT,U,565,2
75217,HOME ACCIDENT,3,565,37
75217,HOME ACCIDENT,2,565,14
75217,HOME ACCIDENT,1,565,22
75217,FRAUD,U,565,10
75217,FRAUD,3,565,6
75217,FRAUD,2,565,8
75217,FRAUD,1,565,3
75217,FOUND PROPERTY,U,565,64
75217,FOUND PROPERTY,3,565,339
75217,FOUND PROPERTY,2,565,413
75217,FOUND PROPERTY,1,565,330
75217,FORGERY & COUNTERFEIT,U,565,7
75217,FORGERY & COUNTERFEIT,3,565,30
75217,FORGERY & COUNTERFEIT,2,565,23
75217,FORGERY & COUNTERFEIT,1,565,3
75217,FIREARMS ACCIDENT,3,565,6
75217,FIREARMS ACCIDENT,2,565,2
75217,FIREARMS ACCIDENT,1,565,2
75217,EMBEZZLEMENT,U,565,9
75217,EMBEZZLEMENT,3,565,5
75217,EMBEZZLEMENT,2,565,7
75217,EMBEZZLEMENT,1,565,2
75217,DWI,U,565,1
75217,DWI,3,565,19
75217,DWI,2,565,2
75217,DWI,1,565,6
75217,DISORDERLY CONDUCT,U,565,21
75217,DISORDERLY CONDUCT,3,565,60
75217,DISORDERLY CONDUCT,2,565,43
75217,DISORDERLY CONDUCT,1,565,15
75217,CRIMINAL MISCHIEF/VANDALISM,U,565,96
75217,CRIMINAL MISCHIEF/VANDALISM,3,565,297
75217,CRIMINAL MISCHIEF/VANDALISM,2,565,266
75217,CRIMINAL MISCHIEF/VANDALISM,1,565,380
75217,CHILD (OFFENSES AGAINST),3,565,5
75217,CHILD (OFFENSES AGAINST),2,565,1
75217,CHILD (OFFENSES AGAINST),1,565,2
75217,BURGLARY,U,565,187
75217,BURGLARY,3,565,214
75217,BURGLARY,2,565,585
75217,BURGLARY,1,565,268
75217,AUTO THEFT - UUMV,U,565,74
75217,AUTO THEFT - UUMV,3,565,137
75217,AUTO THEFT - UUMV,2,565,131
75217,AUTO THEFT - UUMV,1,565,294
75217,ASSAULT,U,565,5
75217,ASSAULT,3,565,158
75217,ASSAULT,2,565,116
75217,ASSAULT,1,565,57
75051,CRIMINAL MISCHIEF/VANDALISM,3,540,3
75051,CRIMINAL MISCHIEF/VANDALISM,U,540,1
75051,DISORDERLY CONDUCT,1,540,1
75051,DISORDERLY CONDUCT,3,540,1
75051,FOUND PROPERTY,2,540,1
75051,FOUND PROPERTY,3,540,3
75051,FOUND PROPERTY,U,540,1
75051,FRAUD,U,540,1
75051,HOME ACCIDENT,3,540,1
75051,SUDDEN DEATH,3,540,1
75051,THEFT,1,540,10
75051,THEFT,2,540,4
75051,THEFT,3,540,2
75051,THEFT,U,540,5
75051,ASSAULT,1,540,1
75051,ASSAULT,3,540,1
75051,AUTO THEFT - UUMV,1,540,8
75051,AUTO THEFT - UUMV,3,540,1
75051,AUTO THEFT - UUMV,U,540,2
75051,BURGLARY,1,540,2
75051,BURGLARY,2,540,7
75051,BURGLARY,U,540,4
75051,CRIMINAL MISCHIEF/VANDALISM,1,540,6
75051,CRIMINAL MISCHIEF/VANDALISM,2,540,3
75126,THEFT,U,534,1
75126,THEFT,1,534,1
75251,DISORDERLY CONDUCT,U,530,3
75251,DISORDERLY CONDUCT,1,530,1
75251,CRIMINAL MISCHIEF/VANDALISM,U,530,11
75251,CRIMINAL MISCHIEF/VANDALISM,3,530,17
75251,CRIMINAL MISCHIEF/VANDALISM,2,530,27
75251,CRIMINAL MISCHIEF/VANDALISM,1,530,28
75251,BURGLARY,U,530,16
75251,BURGLARY,3,530,9
75251,BURGLARY,2,530,8
75251,BURGLARY,1,530,24
75251,AUTO THEFT - UUMV,U,530,15
75251,AUTO THEFT - UUMV,3,530,6
75251,AUTO THEFT - UUMV,2,530,13
75251,AUTO THEFT - UUMV,1,530,31
75251,ASSAULT,3,530,13
75251,ASSAULT,2,530,16
75251,ASSAULT,1,530,5
75251,ARSON,2,530,1
75251,AGGRAVATED ASSAULT,3,530,3
75251,AGGRAVATED ASSAULT,1,530,2
75251,ACCIDENTAL INJURY,3,530,6
75251,ACCIDENTAL INJURY,2,530,2
75251,ACCIDENTAL INJURY,1,530,1
75251,FOUND PROPERTY,2,530,34
75251,FOUND PROPERTY,3,530,20
75251,FOUND PROPERTY,U,530,6
75251,FRAUD,1,530,2
75251,FRAUD,2,530,1
75251,FRAUD,U,530,1
75251,HOME ACCIDENT,2,530,1
75251,HOME ACCIDENT,3,530,1
75251,LOST PROPERTY,1,530,1
75251,LOST PROPERTY,2,530,3
75251,LOST PROPERTY,3,530,3
75251,LOST PROPERTY,U,530,1
75251,MOTOR VEHICLE ACCIDENT,1,530,17
75251,MOTOR VEHICLE ACCIDENT,2,530,45
75251,MOTOR VEHICLE ACCIDENT,3,530,35
75251,MOTOR VEHICLE ACCIDENT,U,530,1
75251,NARCOTICS/DRUGS,1,530,2
75251,NARCOTICS/DRUGS,3,530,1
75251,OCCUPATIONAL ACCIDENT,3,530,1
75251,OTHER OFFENSES,1,530,5
75251,OTHER OFFENSES,2,530,8
75251,OTHER OFFENSES,3,530,9
75251,ROBBERY,1,530,6
75251,ROBBERY,2,530,4
75251,ROBBERY,3,530,2
75251,SUDDEN DEATH,1,530,2
75251,SUDDEN DEATH,2,530,2
75251,SUDDEN DEATH,3,530,1
75251,SUDDEN DEATH,U,530,1
75251,THEFT,1,530,84
75251,THEFT,2,530,62
75251,THEFT,3,530,31
75251,THEFT,U,530,38
75251,DISORDERLY CONDUCT,2,530,4
75251,FORGERY & COUNTERFEIT,2,530,2
75251,FOUND PROPERTY,1,530,20
75251,FORGERY & COUNTERFEIT,U,530,1
75251,FORGERY & COUNTERFEIT,3,530,2
75251,FIREARMS ACCIDENT,3,530,1
75251,EMBEZZLEMENT,U,530,4
75251,EMBEZZLEMENT,3,530,2
75251,EMBEZZLEMENT,1,530,1
75251,DWI,3,530,2
75251,DWI,1,530,1
75209,ROBBERY,3,520,7
75209,ROBBERY,2,520,6
75209,ROBBERY,1,520,8
75209,OTHER OFFENSES,U,520,4
75209,OTHER OFFENSES,3,520,6
75209,OTHER OFFENSES,2,520,12
75209,OTHER OFFENSES,1,520,6
75209,OCCUPATIONAL ACCIDENT,2,520,3
75209,MOTOR VEHICLE ACCIDENT,U,520,1
75209,MOTOR VEHICLE ACCIDENT,3,520,44
75209,MOTOR VEHICLE ACCIDENT,2,520,56
75209,MOTOR VEHICLE ACCIDENT,1,520,27
75209,LOST PROPERTY,U,520,2
75209,LOST PROPERTY,3,520,4
75209,LOST PROPERTY,2,520,3
75209,HOME ACCIDENT,3,520,3
75209,HOME ACCIDENT,2,520,2
75209,HOME ACCIDENT,1,520,1
75209,FRAUD,U,520,6
75209,FRAUD,3,520,5
75209,FRAUD,2,520,5
75209,FRAUD,1,520,4
75209,FOUND PROPERTY,U,520,16
75209,FOUND PROPERTY,3,520,17
75209,FOUND PROPERTY,2,520,30
75209,FOUND PROPERTY,1,520,20
75209,FORGERY & COUNTERFEIT,U,520,2
75209,FORGERY & COUNTERFEIT,3,520,2
75209,FORGERY & COUNTERFEIT,2,520,3
75209,EMBEZZLEMENT,U,520,11
75209,EMBEZZLEMENT,3,520,3
75209,EMBEZZLEMENT,2,520,2
75209,DWI,2,520,1
75209,DWI,1,520,2
75209,DISORDERLY CONDUCT,U,520,3
75209,DISORDERLY CONDUCT,3,520,1
75209,DISORDERLY CONDUCT,2,520,5
75209,CRIMINAL MISCHIEF/VANDALISM,U,520,12
75209,CRIMINAL MISCHIEF/VANDALISM,3,520,29
75209,CRIMINAL MISCHIEF/VANDALISM,2,520,36
75209,CRIMINAL MISCHIEF/VANDALISM,1,520,31
75209,BURGLARY,U,520,22
75209,BURGLARY,3,520,12
75209,BURGLARY,2,520,30
75209,BURGLARY,1,520,59
75209,AUTO THEFT - UUMV,U,520,10
75209,AUTO THEFT - UUMV,3,520,3
75209,AUTO THEFT - UUMV,2,520,24
75209,AUTO THEFT - UUMV,1,520,28
75209,ASSAULT,3,520,13
